name,price,price_per_gb,color,first_word_latency,cas_latency,speed_num,speed_value,modules_num,modules_value
TEAMGROUP T-Create Expert 48 GB,20999.0,437.5,White,9.444,34.0,5,7200,2,24
HP 647901-B21 16 GB,2718.0,169.9,Black / Green,13.503,9.0,3,1333,1,16
Lexar Hades OC 32 GB,22000.0,687.5,Gray / Black,10.0,18.0,4,3600,2,16
G.Skill Ares 16 GB,3599.0,224.9,Blue,12.5,10.0,3,1600,2,8
Corsair Dominator Platinum RGB 64 GB,21499.0,335.9,Black,10.0,16.0,4,3200,2,32
TEAMGROUP Elite Plus 32 GB,9999.0,312.5,Silver,16.154,42.0,5,5200,1,32
G.Skill Trident Z RGB 32 GB,29558.0,923.7,Black,8.75,14.0,4,3200,4,8
Corsair Dominator Platinum RGB 32 GB,17499.0,546.8,Black,10.0,18.0,4,3600,4,8
Kingston FURY Renegade 16 GB,5129.0,320.6,Black,9.752,13.0,4,2666,1,16
Kingston FURY Beast 64 GB,15326.0,239.5,Black,12.003,16.0,4,2666,4,16
Corsair Vengeance RGB Pro 32 GB,35320.0,1103.7,Black,10.0,15.0,4,3000,2,16
TEAMGROUP T-Force Vulcan Z 16 GB,7598.0,474.9,Black,10.0,16.0,4,3200,1,16
TEAMGROUP T-Force Zeus 64 GB,11699.0,182.8,Red,12.5,20.0,4,3200,2,32
G.Skill Ripjaws 8 GB,2487.0,310.9,Black / Red,13.503,9.0,3,1333,2,4
G.Skill Sniper 16 GB,19999.0,1249.9,Black / Red,9.646,9.0,3,1866,2,8
G.Skill NT 8 GB,5900.0,737.5,Black,12.5,15.0,4,2400,2,4
G.Skill Trident Z Royal 32 GB,26300.0,821.9,Silver,9.5,19.0,4,4000,2,16
Thermaltake TOUGHRAM RGB 16 GB,15999.0,999.9000000000001,Black / Silver,9.5,19.0,4,4000,2,8
TEAMGROUP T-Force Dark Z 32 GB,25200.0,787.5,Gray,10.0,16.0,4,3200,2,16
TEAMGROUP Elite Plus 8 GB,2999.0,374.90000000000003,Silver,16.154,42.0,5,5200,1,8
Corsair Vengeance 4 GB,3765.0,941.2,Black / Yellow,11.25,9.0,3,1600,1,4
Kingston KHX2133C11D3W1K2/8GX 8 GB,30000.0,3750.0,Black / Silver,10.314,11.0,3,2133,2,4
Crucial CT2K16G4DFD8213 32 GB,11000.0,343.8,Black / Green,14.065,15.0,4,2133,2,16
Corsair Vengeance RGB Pro 64 GB,73480.0,1148.1,Black,12.003,16.0,4,2666,4,16
G.Skill Trident Z 32 GB,19990.0,624.7,Silver / White,8.889,16.0,4,3600,4,8
G.Skill Trident Z RGB 256 GB,63999.0,250.0,Black,10.0,16.0,4,3200,8,32
TEAMGROUP T-Force Vulcan Z 16 GB,5042.0,315.09999999999997,Gray / Black,10.0,18.0,4,3600,1,16
Timetec PINNACLE Konduit RGB 32 GB,7798.999999999999,243.7,White,10.0,18.0,4,3600,1,32
G.Skill Ares 16 GB,4540.0,283.70000000000005,Black / Red,11.25,9.0,3,1600,2,8
Kingston KVR21R15S4K4/32 32 GB,44985.0,1405.8,Black / Green,14.065,15.0,4,2133,4,8
Samsung m378b5673eh1-cf8 2 GB,2555.0,1277.5,Green / Black,13.133,7.0,3,1066,1,2
Neo Forza FAYE 8 GB,5086.0,635.7,Silver / Black,10.0,16.0,4,3200,1,8
TEAMGROUP Elite 32 GB,4799.0,150.0,Black,14.254,19.0,4,2666,2,16
TEAMGROUP T-Force Zeus 32 GB,4999.0,156.20000000000002,Red / Black,10.0,16.0,4,3200,1,32
TEAMGROUP T-Force Vulcan Z 32 GB,16999.0,531.2,Red,7.778,14.0,4,3600,2,16
G.Skill Ripjaws 32 GB,8599.0,268.7,Black / Silver,16.667,40.0,5,4800,2,16
G.Skill Trident Z Royal 16 GB,16735.0,1045.8999999999999,Silver,7.778,14.0,4,3600,2,8
G.Skill Trident Z Neo 64 GB,39548.0,617.9,Silver / Black,8.889,16.0,4,3600,4,16
Corsair Vengeance LPX 32 GB,85999.0,2687.5,Black / Yellow,9.194,19.0,4,4133,2,16
Corsair Vengeance RGB Pro SL 128 GB,33299.0,260.1,Black,10.0,16.0,4,3200,4,32
PROXMEM UNDERWORLD TUF 32 GB,13499.0,421.8,Black / Gray,10.0,34.0,5,6800,2,16
Corsair Vengeance RGB RT 16 GB,10499.0,656.2,Black,9.0,18.0,4,4000,2,8
Addlink Spider X4 16 GB,4744.0,296.5,Black,10.0,16.0,4,3200,2,8
G.Skill Trident Z Royal 128 GB,34999.0,273.4,Gold,10.0,18.0,4,3600,4,32
GeIL EVO Potenza AMD Edition 32 GB,5799.0,181.20000000000002,Black,10.0,16.0,4,3200,2,16
G.Skill Trident Z Royal 32 GB,30383.0,949.4999999999999,Silver,8.5,17.0,4,4000,4,8
G.Skill Trident Z RGB 16 GB,16369.0,1023.1,Black,8.182,18.0,4,4400,2,8
OLOy MD4U083016BBSA 8 GB,1948.0,243.5,Black / Red,10.667,16.0,4,3000,1,8
G.Skill Trident Z Royal Elite 16 GB,25040.0,1565.0,Silver,8.333,20.0,4,4800,2,8
Kingston Fury Renegade RGB 16 GB,10021.0,626.3,Black / Silver,8.908,19.0,4,4266,2,8
Kingston FURY Beast 16 GB,4399.0,274.90000000000003,Black,10.179,19.0,4,3733,1,16
Crucial CT2K8G4RFS424A 16 GB,11999.0,749.9,Green / Black,14.167,17.0,4,2400,2,8
Patriot Viper RGB 32 GB,12456.0,389.29999999999995,Black,10.0,16.0,4,3200,2,16
G.Skill Value 4 GB,1288.0,322.0,Green,13.75,11.0,3,1600,1,4
G.Skill Trident Z Royal 128 GB,89900.0,702.3,Silver,10.0,16.0,4,3200,8,16
TEAMGROUP T-Force Xtreem ARGB 64 GB,18999.0,296.9,White,10.0,16.0,4,3200,2,32
GeIL Polaris RGB 32 GB,8999.0,281.2,Red,13.571,38.0,5,5600,2,16
Kingston FURY Renegade 32 GB,8299.0,259.3,Black,10.0,18.0,4,3600,1,32
Corsair Vengeance 4 GB,5055.0,1263.7,Black / Blue,11.25,9.0,3,1600,1,4
Mushkin Essentials 8 GB,2355.0,294.4,Green,13.75,11.0,3,1600,2,4
G.Skill Ares 16 GB,3645.000000000001,227.8,Black / Orange,12.5,10.0,3,1600,2,8
Corsair Dominator Platinum RGB 32 GB,16499.0,515.6,White,10.0,16.0,4,3200,4,8
Kingston FURY Renegade 16 GB,11953.0,747.1,Black,8.261,19.0,4,4600,2,8
Kingston ValueRAM 16 GB,3900.0,243.8,Green,14.254,19.0,4,2666,1,16
Kingston FURY Beast 16 GB,4483.0,280.2,Black,12.003,16.0,4,2666,1,16
Kingston KVR1333D3N9K3/12G 12 GB,8999.0,749.9,Green,13.503,9.0,3,1333,3,4
Kingston HyperX Fury 4 GB,4721.0,1180.3000000000002,Blue / Silver,10.718,10.0,3,1866,1,4
Micron MT16JTF1G64AZ-1G6E1 8 GB,2399.0,299.90000000000003,Green,13.75,11.0,3,1600,1,8
G.Skill Ripjaws 16 GB,3199.0,199.9,Black / Red,11.25,9.0,3,1600,2,8
PROXMEM KERBEROS 32 GB,10499.0,328.1,Black / Silver,11.875,38.0,5,6400,2,16
G.Skill Trident Z Neo 32 GB,29386.0,918.3,Black / Silver,7.778,14.0,4,3600,4,8
Corsair Vengeance LPX 16 GB,19288.0,1205.5,Black,8.0,16.0,4,4000,2,8
G.Skill Trident Z Royal 64 GB,24136.0,377.09999999999997,Gold,9.0,18.0,4,4000,2,32
G.Skill Ripjaws V 64 GB,44136.0,689.6,Black,7.778,14.0,4,3600,4,16
PROXMEM SPEAR 32 GB,9499.0,296.8,Black / Silver,15.385,40.0,5,5200,2,16
Mushkin Redline Lumina 16 GB,5182.0,323.9,White,10.0,18.0,4,3600,2,8
G.Skill Ripjaws 4 64 GB,15390.0,240.49999999999997,Red,14.065,15.0,4,2133,8,8
Crucial CT32G4RFD432A 32 GB,9593.0,299.8,Green / Black,13.75,22.0,4,3200,1,32
Mushkin Silverline 32 GB,6299.0,196.8,Silver,13.75,22.0,4,3200,2,16
G.Skill Value 8 GB,2223.0,277.9,Black,13.75,11.0,3,1600,2,4
G.Skill Ripjaws X 8 GB,4607.0,575.9000000000001,,9.167,11.0,3,2400,2,4
G.Skill Trident Z 16 GB,13835.0,864.7,Silver / White,8.636,19.0,4,4400,2,8
G.Skill Trident Z Neo 16 GB,14900.0,931.1999999999999,Black / White,13.503,18.0,4,2666,2,8
G.Skill Ripjaws V 64 GB,16530.0,258.3,Red,12.5,15.0,4,2400,4,16
Corsair Vengeance RGB Pro 16 GB,6498.0,406.1,Black,10.91,16.0,4,2933,2,8
G.Skill Trident Z RGB 32 GB,29900.0,934.4,Black,9.108,17.0,4,3733,2,16
Kingston ValueRAM 32 GB,7175.0,224.2,,13.75,22.0,4,3200,1,32
Kingston FURY Renegade 8 GB,2605.0,325.59999999999997,Black,9.752,13.0,4,2666,1,8
TEAMGROUP T-Force Vulcan 32 GB,7998.0,249.9,Red,15.385,40.0,5,5200,2,16
Timetec 75TT36NU2R8-16GK2 32 GB,10499.0,328.1,Blue,10.0,18.0,4,3600,2,16
Timetec PINNACLE Konduit RGB 8 GB,2699.0,337.40000000000003,White,10.0,16.0,4,3200,1,8
Kingston ValueRAM 2 GB,1495.0,747.5,Green,14.993,5.0,2,667,1,2
G.Skill Aegis 16 GB,13500.0,843.8000000000001,,13.75,11.0,3,1600,2,8
Mushkin Proline 8 GB,2463.0,307.90000000000003,Black / Green,13.75,11.0,3,1600,1,8
Corsair Vengeance LPX 128 GB,41379.0,323.3,Black / Yellow,11.253,15.0,4,2666,8,16
Samsung M393B5170FH0-CH9 4 GB,1199.0,299.8,Black / Green,13.503,9.0,3,1333,1,4
G.Skill Sniper X 16 GB,20432.0,1277.0,Camo / Black,9.412,16.0,4,3400,2,8
Crucial CT16G4RFD4266 16 GB,5999.0,374.90000000000003,Green / Black,14.254,19.0,4,2666,1,16
TEAMGROUP T-Force Dark 16 GB,15900.0,993.8000000000001,Red / Black,11.667,14.0,4,2400,2,8
TEAMGROUP T-Force Vulcan Z 16 GB,8399.0,524.9,Red,13.503,18.0,4,2666,2,8
Corsair Vengeance RGB Pro 32 GB,35469.0,1108.3999999999999,Black,9.0,18.0,4,4000,2,16
Kingston Server Premier 32 GB,10133.0,316.7,,14.32,21.0,4,2933,1,32
Corsair Dominator Platinum RGB 16 GB,12499.0,781.2,Black,9.0,18.0,4,4000,2,8
Crucial CT16G48C40D8U5 16 GB,5699.0,356.2,Black,16.667,40.0,5,4800,1,16
Kingston Fury Renegade RGB 128 GB,32979.0,257.6,Black / Silver,10.0,16.0,4,3200,4,32
Kingston FURY Renegade 256 GB,61327.0,239.6,Black,10.0,16.0,4,3200,8,32
Crucial CT8G4SFS824A 8 GB,1798.0,224.8,Green / Black,14.167,17.0,4,2400,1,8
Kingston FURY Impact 16 GB,3699.0,231.2,Black,12.5,20.0,4,3200,1,16
Crucial CT16G4SFD824A 16 GB,3484.0000000000005,217.79999999999998,Black / Green,14.167,17.0,4,2400,1,16
TEAMGROUP T-Force Xtreem ARGB 32 GB,16489.0,515.3,White,10.0,16.0,4,3200,2,16
Corsair Vengeance 32 GB,9699.0,303.1,Black / White,16.667,40.0,5,4800,2,16
Mushkin Redline Lumina 16 GB,6237.0,389.8,White,9.194,19.0,4,4133,2,8
Corsair ValueSelect 16 GB,3999.0,249.9,Black / Yellow,14.065,15.0,4,2133,2,8
Corsair Dominator Platinum RGB 16 GB,8499.0,531.2,Black,10.0,16.0,4,3200,2,8
G.Skill Ripjaws 32 GB,9299.0,290.6,Black / Silver,15.833,38.0,5,4800,2,16
G.Skill Flare X5 48 GB,13999.0,291.59999999999997,Black,14.286,40.0,5,5600,2,24
G.Skill Ares 8 GB,9999.0,1249.9,Black / Blue,11.25,9.0,3,1600,2,4
GeIL Orion AMD Edition 32 GB,5799.0,181.20000000000002,Red,10.0,16.0,4,3200,2,16
Corsair XMS3 16 GB,7998.999999999999,499.9,Black / Silver,11.25,9.0,3,1600,2,8
Kingston KVR1333D3S8N9/2G 2 GB,1738.0,869.0,Green,13.503,9.0,3,1333,1,2
G.Skill Ripjaws X 16 GB,8027.0,501.70000000000005,Black / Blue,9.376,10.0,3,2133,2,8
G.Skill Trident Z RGB 16 GB,23000.0,1437.5,Black,9.194,19.0,4,4133,2,8
Crucial CT2K102464BD186D 16 GB,7998.0,499.9,Green / Black,13.934,13.0,3,1866,2,8
G.Skill Trident Z Royal 16 GB,11480.0,717.5,Silver,9.0,18.0,4,4000,2,8
Thermaltake TOUGHRAM RGB 16 GB,18599.0,1162.4,White / Silver,8.636,19.0,4,4400,2,8
G.Skill Trident Z RGB 64 GB,84900.0,1326.6,,8.889,16.0,4,3600,8,8
Timetec PINNACLE Konduit RGB 64 GB,15299.0,239.0,White,10.0,18.0,4,3600,2,32
Thermaltake TOUGHRAM RGB 16 GB,12999.0,812.4000000000001,White / Silver,10.0,16.0,4,3200,2,8
G.Skill Trident Z5 RGB 32 GB,23500.0,734.4,White / Black,15.385,40.0,5,5200,2,16
G.Skill Trident Z RGB 64 GB,46788.0,731.1,,9.0,18.0,4,4000,8,8
G.Skill F3-12800CL9S-2GBSQ 2 GB,1108.0,554.0,Green,11.25,9.0,3,1600,1,2
Patriot Viper 3 32 GB,18866.0,589.6,Black / Silver,12.5,10.0,3,1600,4,8
G.Skill Ripjaws X 4 GB,2378.0,594.5,,11.25,9.0,3,1600,1,4
Corsair Vengeance LPX 8 GB,4900.0,612.5,Black / Yellow,11.667,14.0,4,2400,1,8
TEAMGROUP T-Force Vulcan Z 16 GB,4061.0,253.79999999999998,Red,10.0,18.0,4,3600,1,16
G.Skill Ripjaws V 32 GB,17299.0,540.6,Black,8.5,17.0,4,4000,2,16
Mushkin Redline 16 GB,4267.0,266.7,White,10.0,16.0,4,3200,2,8
Corsair Vengeance Performance 32 GB,7498.0,234.3,Black / Yellow,13.503,18.0,4,2666,2,16
PROXMEM SPEAR 32 GB,12999.0,406.20000000000005,Black / Silver,11.176,38.0,5,6800,2,16
Patriot Signature 8 GB,1299.0,162.4,Black,13.75,11.0,3,1600,1,8
TEAMGROUP T-Force Delta RGB 64 GB,12999.0,203.10000000000002,Black,10.0,16.0,4,3200,2,32
Mushkin Redline Lumina 16 GB,5599.0,349.90000000000003,Black,9.0,18.0,4,4000,2,8
Mushkin Redline Lumina 16 GB,4499.0,281.2,Black,10.0,16.0,4,3200,2,8
TEAMGROUP Elite Plus 16 GB,5999.0,374.90000000000003,Silver,13.333,40.0,5,6000,1,16
Patriot Signature Line 16 GB,4199.0,262.40000000000003,Black,19.167,46.0,5,4800,1,16
G.Skill Ripjaws V 16 GB,6498.999999999999,406.20000000000005,Black,9.375,15.0,4,3200,2,8
Crucial CT32G4RFD4266 32 GB,6498.0,203.10000000000002,Green / Black,14.254,19.0,4,2666,1,32
Corsair Vengeance RGB Pro 32 GB,55572.0,1736.6,Black,8.75,14.0,4,3200,4,8
Antec Katana RGB 16 GB,15655.000000000002,978.4000000000001,Black,10.0,18.0,4,3600,2,8
TEAMGROUP T-Force Vulcan Z 64 GB,11599.0,181.20000000000002,Red,10.0,16.0,4,3200,2,32
Mushkin Redline 16 GB,5460.0,341.29999999999995,White,9.0,18.0,4,4000,2,8
Thermaltake TOUGHRAM XG RGB 32 GB,30998.0,968.6999999999999,Black / Silver,10.0,18.0,4,3600,2,16
Corsair XMS3 16 GB,8299.0,518.7,Black / Silver,13.503,9.0,3,1333,4,4
ADATA XPG GAMMIX D30 16 GB,20765.0,1297.8,Black / Silver,10.0,18.0,4,3600,2,8
Corsair Dominator Platinum RGB 32 GB,15499.0,484.3,Black,9.0,18.0,4,4000,2,16
G.Skill F4-3600C17D-32GTZSW 32 GB,13638.0,426.19999999999993,Gray / White,9.444,17.0,4,3600,2,16
Kingston ValueRAM 1 GB,2300.0,2300.0,Green,15.009,4.0,2,533,1,1
Mushkin Essentials 16 GB,2918.0,182.4,Black / Green,13.75,11.0,3,1600,2,8
Timetec PINNACLE Konduit RGB 16 GB,5299.0,331.2,White,10.0,16.0,4,3200,2,8
G.Skill Ripjaws X 32 GB,24200.0,756.2,,9.167,11.0,3,2400,4,8
G.Skill Ripjaws V 32 GB,27995.0,874.8,Red,10.0,15.0,4,3000,2,16
Crucial CT2K8G4DFD824A 16 GB,7500.0,468.79999999999995,Green,14.167,17.0,4,2400,2,8
Kingston KSM24ED8/16ME 16 GB,11898.0,743.6,Green / Black,14.167,17.0,4,2400,1,16
G.Skill Trident Z Royal 32 GB,31240.0,976.2,Silver,7.727,17.0,4,4400,2,16
Crucial CT12864AA667 1 GB,1920.0,1920.0,Green,14.993,5.0,2,667,1,1
Corsair ValueSelect 4 GB,6600.0,1650.0,Black / Green,13.75,11.0,3,1600,1,4
G.Skill Trident Z Royal Elite 32 GB,24499.0,765.6,Gold,8.889,16.0,4,3600,4,8
Corsair Vengeance LPX 16 GB,33470.0,2091.9,Black / Yellow,8.0,16.0,4,4000,2,8
G.Skill Trident Z Neo 16 GB,20619.0,1288.7,Black / White,7.778,14.0,4,3600,2,8
GeIL Orion AMD Edition 16 GB,3799.0,237.4,Gray,10.667,16.0,4,3000,2,8
Kingston KVR1333D3K2/2GR 2 GB,2986.0,1493.0,Green,13.503,9.0,3,1333,2,1
Kingston Blu 8 GB,9998.0,1249.8,Blue / Silver,11.25,9.0,3,1600,2,4
G.Skill Ares 32 GB,16200.0,506.20000000000005,Black / Orange,12.5,10.0,3,1600,4,8
TEAMGROUP Elite Plus 32 GB,9900.0,309.4,Black,16.154,42.0,5,5200,1,32
Mushkin Redline 32 GB,6998.0,218.7,,10.0,16.0,4,3200,2,16
TEAMGROUP T-Create Classic 64 GB,9599.0,150.0,Silver / Black,13.75,22.0,4,3200,2,32
TEAMGROUP T-Create Classic 32 GB,8899.0,278.1,Black,16.154,42.0,5,5200,2,16
G.Skill Trident Z Royal 32 GB,26999.0,843.6999999999999,Silver,7.778,14.0,4,3600,2,16
G.Skill Trident Z 16 GB,18800.0,1175.0,Red / Silver,8.889,16.0,4,3600,2,8
GeIL Orion RGB AMD Edition 16 GB,4699.0,293.7,Red,10.0,18.0,4,3600,2,8
G.Skill Ripjaws S5 64 GB,17999.0,281.2,White,12.857,36.0,5,5600,2,32
G.Skill Ares 16 GB,8139.0,508.7,Black / Blue,9.376,10.0,3,2133,2,8
G.Skill Trident Z RGB 32 GB,27869.0,870.9,Black,7.97,17.0,4,4266,2,16
Neo Forza MARS 64 GB,10949.0,171.1,Gray / Black,10.0,16.0,4,3200,2,32
Neo Forza MARS 16 GB,7345.0,459.1,Gray / Black,10.0,18.0,4,3600,2,8
GeIL EVO V RGB 32 GB,20973.0,655.4,White,11.875,38.0,5,6400,2,16
Corsair Vengeance LPX 32 GB,26855.0,839.1999999999999,Black / Yellow,10.0,18.0,4,3600,4,8
Mushkin Redline 32 GB,9299.0,290.6,Black,13.846,36.0,5,5200,2,16
G.Skill Ripjaws 32 GB,8867.0,277.09999999999997,Red,12.5,15.0,4,2400,4,8
Kingston KVR400D2D4R3/4G 4 GB,2899.0,724.7,Green,15.0,3.0,2,400,1,4
Crucial Ballistix Sport AT 32 GB,14999.0,468.70000000000005,Silver / Black,12.003,16.0,4,2666,2,16
G.Skill Trident Z Neo 32 GB,22400.0,700.0,Silver / Black,10.667,16.0,4,3000,2,16
G.Skill Trident Z Royal 32 GB,33703.0,1053.2,Silver,7.778,14.0,4,3600,4,8
Kingston FURY Beast 128 GB,31919.0,249.40000000000003,Black,12.003,16.0,4,2666,4,32
Silicon Power SP004GBLFU240N02 4 GB,2184.0,546.0,,14.167,17.0,4,2400,1,4
Kingston KVR21R15D4/16 16 GB,3125.0,195.3,Black / Green,14.065,15.0,4,2133,1,16
Silicon Power SP004GBLTU160N02 4 GB,1363.0,340.8,Black / Green,13.75,11.0,3,1600,1,4
G.Skill Trident Z 32 GB,23029.0,719.7,Black / White,8.889,16.0,4,3600,4,8
G.Skill Trident Z Royal 16 GB,18265.0,1141.6000000000001,Silver,7.5,15.0,4,4000,2,8
GeIL Orion RGB AMD Edition 16 GB,4299.0,268.7,Red,10.667,16.0,4,3000,2,8
PROXMEM KERBEROS 16 GB,4499.0,281.2,Black / Silver,11.25,18.0,4,3200,2,8
TEAMGROUP T-Force DELTAα RGB 32 GB,9999.0,312.5,Black,14.286,40.0,5,5600,2,16
Kingston KVR16LN11K2/8 8 GB,6236.0,779.5,Black / Green,13.75,11.0,3,1600,2,4
Corsair Vengeance LPX 8 GB,3869.0,483.6,Red,12.5,15.0,4,2400,1,8
Crucial CT2KIT204864BF160B 32 GB,32999.0,1031.2,Black / Green,13.75,11.0,3,1600,2,16
G.Skill Ripjaws V 16 GB,15900.0,993.8000000000001,Black,9.444,17.0,4,3600,2,8
G.Skill Ripjaws V 16 GB,10269.0,641.8000000000001,Red,8.75,14.0,4,3200,2,8
Thermaltake TOUGHRAM 16 GB,12899.0,806.1999999999999,White / Silver,10.0,18.0,4,3600,2,8
Timetec 75TT21NU 8 GB,3099.0,387.40000000000003,Black,14.065,15.0,4,2133,2,4
G.Skill Trident Z Royal 32 GB,25289.0,790.3,Gold,8.5,17.0,4,4000,2,16
Kingston ValueRAM 8 GB,2491.0,311.4,Green,14.254,19.0,4,2666,1,8
Patriot Viper Elite 4 GB,2342.0,585.5,Black / Silver,12.003,16.0,4,2666,1,4
Silicon Power SP008GBLFU266B02 8 GB,2416.0,302.0,,14.254,19.0,4,2666,1,8
Kingston KSM48R40BS8KMM-16HMR 32 GB,10289.0,321.5,Green,16.667,40.0,5,4800,1,32
G.Skill Ripjaws X 8 GB,2504.0,313.0,Black / Red,13.503,9.0,3,1333,2,4
Crucial CT32G3ELSDQ4186D 32 GB,7898.0,246.8,Blue / Silver,11.79,11.0,3,1866,1,32
Kingston KVR16E11/8 8 GB,3414.0,426.79999999999995,Green,13.75,11.0,3,1600,1,8
Patriot Viper 4 8 GB,8145.0,1018.0999999999999,Red / Black,9.444,17.0,4,3600,2,4
Crucial Ballistix Sport AT 16 GB,8999.0,562.4,Silver / Black,12.003,16.0,4,2666,1,16
Neo Forza MARS 16 GB,3999.0,249.9,Gray / Black,10.0,16.0,4,3200,2,8
GeIL Orion AMD Edition 16 GB,3799.0,237.4,Red,10.0,16.0,4,3200,2,8
Kingston FURY Renegade 64 GB,21545.0,336.6,Black,9.752,13.0,4,2666,4,16
Thermaltake TOUGHRAM XG RGB 16 GB,22998.0,1437.4,White / Silver,8.261,19.0,4,4600,2,8
G.Skill Ripjaws 8 GB,2823.0,352.9,Black / Red,13.133,7.0,3,1066,2,4
Samsung MV-3V2G3/US 2 GB,3499.0,1749.5,Black,13.75,11.0,3,1600,1,2
G.Skill Ripjaws X 8 GB,6900.0,862.5,Black / Blue,11.25,9.0,3,1600,2,4
Mushkin Essentials 16 GB,2868.0,179.20000000000002,Green,13.503,9.0,3,1333,2,8
Patriot Signature 4 GB,1029.0,257.2,Black,13.75,11.0,3,1600,1,4
Crucial CT25664BA160B 2 GB,1199.0,599.5,Green,13.75,11.0,3,1600,1,2
Kingston KVR16LN11K2/16 16 GB,9204.0,575.3,Black / Green,13.75,11.0,3,1600,2,8
Kingston ValueRAM 8 GB,4396.0,549.5,Black / Green,14.065,15.0,4,2133,1,8
Corsair Vengeance LPX 256 GB,60499.0,236.3,Black / Yellow,12.003,16.0,4,2666,8,32
Kingston ValueRAM 32 GB,7650.0,239.1,Green,14.254,19.0,4,2666,1,32
TEAMGROUP Elite Plus 16 GB,3699.0,231.2,Silver,16.667,40.0,5,4800,1,16
Thermaltake TOUGHRAM XG RGB 64 GB,53999.0,843.6999999999999,Black / Silver,10.0,18.0,4,3600,2,32
Kingston FURY Impact 32 GB,11999.0,375.0,Black,14.286,40.0,5,5600,1,32
Mushkin Redline 64 GB,13999.0,218.7,,10.0,16.0,4,3200,2,32
G.Skill Trident Z Royal 32 GB,40102.0,1253.2,Silver,7.778,14.0,4,3600,4,8
G.Skill Trident Z Royal Elite 16 GB,17999.0,1124.9,Silver,7.778,14.0,4,3600,2,8
Mushkin Redline Lumina 64 GB,12999.0,203.10000000000002,Black,10.0,16.0,4,3200,2,32
G.Skill Ripjaws X 8 GB,2107.0,263.4,Black / Red,13.503,9.0,3,1333,1,8
Corsair Vengeance RGB RT 32 GB,14105.000000000002,440.8,White / Black,10.0,18.0,4,3600,4,8
GeIL Orion AMD Edition 16 GB,3799.0,237.4,Red,10.0,18.0,4,3600,2,8
Mushkin Proline 16 GB,4559.0,284.90000000000003,,13.75,22.0,4,3200,1,16
G.Skill Trident Z Neo 16 GB,15500.0,968.8000000000001,Silver / Black,8.75,14.0,4,3200,2,8
G.Skill Trident Z5 Neo RGB 48 GB,14999.0,312.5,Black,14.286,40.0,5,5600,2,24
G.Skill Trident X 8 GB,5384.0,673.0,Black / Red,8.333,10.0,3,2400,2,4
G.Skill Ripjaws V 64 GB,17143.0,267.9,Red,11.253,15.0,4,2666,4,16
G.Skill Trident Z 64 GB,35598.0,556.2,Red / Silver,8.75,14.0,4,3200,4,16
Corsair Vengeance RGB RT 64 GB,20499.0,320.3,Black,10.0,16.0,4,3200,4,16
Mushkin Redline Lumina 64 GB,13999.0,218.7,Black,10.0,18.0,4,3600,2,32
Mushkin Redline 32 GB,8799.0,275.0,Black,15.385,40.0,5,5200,2,16
Corsair Dominator Platinum RGB 16 GB,8499.0,531.2,White,10.0,16.0,4,3200,2,8
Patriot Extreme Performance 4 GB,5630.0,1407.5,Black / Green,12.5,5.0,2,800,2,2
G.Skill Ares 16 GB,4299.0,268.7,Blue,11.25,9.0,3,1600,2,8
Corsair Vengeance RGB 32 GB,34419.0,1075.6,Black,9.233,16.0,4,3466,4,8
Crucial CT4K16G4DFD824A 64 GB,23499.0,367.2,Green / Black,14.167,17.0,4,2400,4,16
G.Skill Trident Z 16 GB,14940.0,933.8,Black / White,9.375,15.0,4,3200,2,8
OLOy MD4U162619BBSA 16 GB,2899.0,181.20000000000002,Red / Black,14.254,19.0,4,2666,1,16
Corsair Vengeance RGB RT 64 GB,19127.0,298.9,White / Black,10.0,16.0,4,3200,4,16
Kingston FURY Renegade 128 GB,33512.0,261.8,Black,11.253,15.0,4,2666,4,32
GeIL ORION V RGB 32 GB,10999.0,343.7,Black,11.875,38.0,5,6400,2,16
Corsair XMS 8 GB,3999.0,499.9,Black / White,13.75,11.0,3,1600,1,8
Mushkin Essentials 8 GB,2004.0,250.5,Black / Green,14.065,15.0,4,2133,1,8
Kingston ValueRAM 16 GB,5001.0,312.59999999999997,Black / Green,14.167,17.0,4,2400,1,16
Thermaltake TOUGHRAM 16 GB,13999.0,874.9000000000001,Black / Silver,10.0,18.0,4,3600,2,8
Corsair Vengeance RGB RT 32 GB,12999.0,406.20000000000005,Black,10.0,16.0,4,3200,4,8
Corsair Vengeance RGB RS 64 GB,27999.0,437.5,Black / Gray,10.0,16.0,4,3200,4,16
Kingston Server Premier 32 GB,9999.0,312.5,,13.75,22.0,4,3200,1,32
VisionTek OCPC PISTA RGB 16 GB,35999.0,2249.9,Gray,12.857,36.0,5,5600,2,8
G.Skill Aegis 4 GB,1299.0,324.8,,13.503,9.0,3,1333,1,4
Crucial CT51264BA1339J 4 GB,2437.0,609.3,Black / Green,13.503,9.0,3,1333,1,4
G.Skill Ripjaws 32 GB,19700.0,615.6,Red,11.253,15.0,4,2666,4,8
Kingston KCP421NS8/8 8 GB,3289.0,411.09999999999997,Black / Green,14.065,15.0,4,2133,1,8
Kingston Fury Renegade RGB 64 GB,19070.0,298.0,Black / Silver,10.0,16.0,4,3200,2,32
Kingston Server Premier 16 GB,5580.0,348.7,,14.254,19.0,4,2666,1,16
TEAMGROUP T-Force Delta RGB 32 GB,13299.0,415.59999999999997,Black,12.143,34.0,5,5600,2,16
